time,HEADERS,yaw,pitch,roll,bal,dISTE,anglePIDOutput,leftMotorSpeed,rightMotorSpeed,LoopT,speedPIDKp,speedPIDKi,speedPIDKd,anglePIDConKp,anglePIDConKi,anglePIDConKd,anglePIDAggKp,anglePIDAggKi,anglePIDAggKd,TriggerAngleAggressive,calibratedZeroAngle,FirmwareVersion,
1415385388643,T,  -122.104,     0.684,     0.239,    -0.000,     0.080,    -0.606,     0.000,     0.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385388732,T,  -121.792,     0.664,     0.222,    -0.000,     0.091,     4.207,     0.000,     0.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385388884,T,  -121.620,     0.530,     0.213,    -0.000,     0.045,     6.187,     0.000,     0.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389050,T,  -121.907,     0.860,     0.306,     0.089,     0.107,    -9.356,     0.000,    -2.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389208,T,  -121.923,     0.605,     0.287,    -0.000,     0.077,     2.257,     0.000,     0.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389347,T,  -121.859,     1.135,     0.284,    -0.000,     0.135,   -14.473,     0.000,     0.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389542,T,  -121.390,     1.105,     0.342,    -0.000,     0.089,    -0.316,     0.000,     0.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389648,T,  -121.477,     0.667,     0.405,     0.195,     0.149,    -5.164,     0.000,    -3.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389801,T,  -121.700,    -0.155,     0.293,    -0.000,     0.054,    -0.999,     0.000,     0.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385389952,T,  -121.217,     0.433,     0.301,     0.041,     0.081,    -3.428,     0.000,    -1.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385390103,T,  -121.177,     0.564,     0.288,    -0.000,     0.070,    -2.967,     0.000,     0.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385390273,T,  -121.069,     0.934,     0.269,    -0.000,     0.136,   -13.777,     0.000,     0.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385390407,T,  -120.724,     1.078,     0.262,     0.059,     0.121,   -12.454,     0.000,    -1.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385390558,T,  -120.326,    -0.104,     0.344,     0.130,     0.137,    -2.676,     0.000,    -2.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385390730,T,  -120.029,    -0.372,     0.556,     0.068,     0.030,     4.572,     0.000,     2.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385390864,T,  -119.627,     0.467,     0.655,     0.026,     0.042,     2.360,     0.000,     1.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391017,T,  -118.908,     0.896,     0.622,     0.044,     0.110,    -5.177,     0.000,    -1.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391172,T,  -119.361,    -0.127,     0.629,     0.035,     0.057,     7.317,     0.000,     1.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391323,T,  -119.629,     0.016,     0.614,    -0.000,     0.046,     0.511,     0.000,     0.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391479,T,  -119.279,     0.393,     0.745,     0.024,     0.044,     7.572,     0.000,     1.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391653,T,  -118.715,     0.588,     0.725,     0.051,     0.052,     4.183,     0.000,     2.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391786,T,  -118.095,     0.533,     0.820,     0.029,     0.061,     4.908,     0.000,     1.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385391949,T,  -117.659,     0.207,     0.842,     0.051,     0.048,    10.878,     0.000,     2.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385392090,T,  -117.229,     0.489,     0.861,     0.027,     0.055,     8.118,     0.000,     1.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385392246,T,  -116.714,     0.335,     0.755,     0.026,     0.052,     8.433,     0.000,     1.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385392397,T,  -116.138,     0.307,     0.720,     0.026,     0.052,     0.714,     0.000,     1.000,6,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
1415385392548,T,  -115.038,     0.619,     0.612,     0.038,     0.090,    -2.251,     0.000,    -1.000,5,5540,1330,23,728,260,48,1970,12,551,750,180,0.9
